baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G25882	6799.10075794544	0.725925144973918	0.713057960851386	1.01804507463484	0.308656535684686	0.827209803114536
AT3G25890	5590.22617534293	0.206665620598551	0.220126973074598	0.938847328484888	0.347809135288332	0.847635641082978
AT3G25900	2833.87647898776	-0.289003295892678	0.454745860457358	-0.635527051531629	0.525084729464316	0.916332904496176
AT3G25905	30.2739852784886	0.139276371952543	0.453390185096881	0.307188767050134	0.758699695054265	0.970140600511132
AT3G25910	8801.15592945908	-0.148948655141329	0.134030972493955	-1.11130026418369	0.266439125729338	0.801466728907097
AT3G04965	61.7773895043689	0.550307031400654	0.359663813511614	1.5300594909109	0.126002004075942	0.654463580565789
AT3G25920	21952.2166222757	-0.00036580291864435	0.272032431732798	-0.00134470333670971	0.998927082292126	0.999704124867126
AT3G25930	4262.24707150722	0.763042505729472	0.259036967027497	2.94568962293507	0.00322235566104247	0.134253735849652
AT3G25940	1059.29751869507	0.0167054136641907	0.161087807581075	0.10370377445098	0.917404431229786	0.991082606522808
AT3G25950	173.826153227534	0.170850602741771	0.492666061182545	0.34678784719142	0.728750707771924	0.964608025334922
AT3G25960	11.418320851767	-1.63863542548183	0.916489360738264	-1.7879481155808	0.0737843790639488	0.541921974821721
AT3G25970	205.025034328394	0.0902127611699033	0.335561709209447	0.268841046800114	0.788052004963651	0.973711167222834
AT3G25980	1485.47004871535	-0.254493402985761	0.349893564672004	-0.727345194886128	0.467014518594366	0.897445365361145
AT3G25990	1873.28064590585	-0.116995589498457	0.343589711270301	-0.340509583555071	0.733472806895872	0.965524720115013
AT3G26000	6419.09605631224	0.0101222005713918	0.148441400606152	0.0681898751295683	0.94563448668806	0.994396506131911
AT3G26010	5.56006617907789	-0.354849736013446	1.73737479749274	-0.20424478156673	0.838162218222536	NA
AT3G26020	7322.75857845877	0.0406872994235175	0.233072543561378	0.174569251280354	0.861418111453518	0.98450517126279
AT3G26030	8259.00666456446	-0.0259009478985414	0.203979250752877	-0.126978346096195	0.898957537116213	0.987989678857753
AT3G26040	1135.1686756533	0.130484756367743	0.235008487539944	0.555234228915093	0.578734459321374	0.931448274247409
AT3G26050	276.395507257962	-0.577639169127017	0.245520975785215	-2.35270802129894	0.0186372619587942	0.315704665873425
AT3G26060	13846.1574156723	-0.149439238373285	0.327028025537016	-0.456961565076539	0.64769867156059	0.945842432932086
AT3G26070	10808.5367438863	0.0764376130388404	0.2238832558097	0.341417283585567	0.732789465524329	0.965524720115013
AT3G26080	3677.08501342381	0.103931925546894	0.208945671216141	0.497411240644381	0.618899080453765	0.940665602590837
AT3G26085	4032.31097845937	0.119672068950305	0.273731954315989	0.43718706224615	0.661975691709225	0.948662947848862
AT3G26090	9247.37746836984	0.150218495817922	0.175480484171974	0.856041037992034	0.391975080434371	0.868311297081363
AT3G26100	14266.0198397728	0.0579612724608398	0.254172608866006	0.228039019308314	0.819615906533705	0.977511606215911
AT3G26110	6.69682189866117	-0.550175501887589	1.47027784736629	-0.374198320999747	0.708256773059664	NA
AT3G26115	631.391373745792	0.445178662319979	0.195405119129602	2.27823438967694	0.0227126163616111	0.343339748272343
AT3G26120	35.5826376732862	-0.954849599111463	0.630683913765169	-1.51399073017581	0.130028190587378	0.660694188784326
AT3G26130	160.107193453676	-0.51931737294285	0.28471242392661	-1.82400671449699	0.0681510571427757	0.532198740922841
AT3G26135	154.672389318051	-0.417569704505754	0.216464285763646	-1.92904664634466	0.0537250716173359	0.490936815285943
AT3G26150	20.791783023347	-0.638780397919869	0.910945310320171	-0.701228043750899	0.483160711196465	0.901900769804146
AT3G26160	13.0371893411348	-1.86598802376663	0.771862688669404	-2.41751292186873	0.0156269791339209	0.292672981373964
AT3G26170	4459.00955868368	0.743659290327504	0.358112893297908	2.0766057414997	0.0378379625550112	0.42581248900678
AT3G26180	12538.7786203551	0.600339570677959	0.318076831751256	1.88740427076261	0.0591059711413611	0.506658532810524
AT3G26190	432.680174211962	-1.57286871639724	0.517636412264474	-3.03855887864709	0.00237712647819475	0.112437208475053
AT3G26200	18178.7909469374	0.0765986805297661	0.411398522210786	0.186190947206465	0.852295022914234	0.982852762558619
AT3G26210	13701.3395724422	0.305231762639495	0.302348820023478	1.00953515418315	0.312718050974289	0.83023256291151
AT3G26220	3546.73146978857	-0.0261983457625408	0.459887801662212	-0.0569668203154114	0.954571625754441	0.99500063246312
AT3G26230	2553.83492566361	0.514243979613684	0.368227720432917	1.39653793312763	0.162552565917716	0.702610460881697
AT3G26235	22.4074317855078	-0.810557864857534	0.448843583947342	-1.80588047561938	0.0709370114527837	0.53700492426266
AT3G26237	5.60946609740307	-0.15812220486694	1.14028282834167	-0.138669285318361	0.889711490325147	NA
AT3G26240	493.772237294235	0.0573937987006299	0.401529381002539	0.14293798017303	0.886339162694459	0.986500243486855
AT3G26270	277.332106296404	-0.0117940330538472	0.375479771099765	-0.0314105684556665	0.974942112902263	0.997745911957111
AT3G26280	5684.33122188754	-0.145529280504232	0.467775536544095	-0.311109216141134	0.755717595115111	0.969556969394968
AT3G26290	17323.4591344389	0.3230093860818	0.18554457295681	1.74087218469595	0.08170598534934	0.565452953379024
AT3G26300	4836.88520073637	0.310276218417815	0.187760065873821	1.65251443097771	0.0984297257625769	0.605763040802886
AT3G26310	718.659174130275	-0.145366190903104	0.306569048014156	-0.474171126683315	0.635377881216706	0.943705559220861
AT3G26320	659.766313622069	0.481987666103606	0.456533010653745	1.055756440073	0.291079504067067	0.814802299137522
AT3G26330	1819.37124049116	-0.367555477506192	0.165162019096724	-2.22542373553172	0.0260528056070946	0.363341323076504
AT3G26340	2522.03918948517	0.0965465214849411	0.260800083136729	0.370193599341473	0.711238245347547	0.963102372962727
AT3G26350	509.053908884416	0.25823545323157	0.227586701467223	1.13466846510257	0.25651425492771	0.794593169006783
AT3G26360	1628.77886361853	0.197290751711553	0.141802573468248	1.39130586198937	0.164132696997589	0.705528148267218
AT3G26370	6951.06753121503	0.0481383104296811	0.135623823073358	0.354939931192203	0.722634592808598	0.964449550430522
AT3G26380	5059.32780173505	0.321531768252898	0.117359285205227	2.73972159672439	0.00614912469218685	0.187335197132404
AT3G26390	36.139684969561	-0.549056297251214	0.591276580192794	-0.928594697716906	0.353099170773364	0.849512474767728
AT3G26395	2204.63157096802	0.0921485288424561	0.223059333600374	0.413112185691124	0.679524421864173	0.953155449898458
AT3G26400	7964.69550624323	-0.0600627428805182	0.14733416999418	-0.407663360664337	0.683520840226008	0.95397104578655
AT3G26410	1384.59130802547	-0.06360736106295	0.145696231149992	-0.436575198691772	0.662419452377173	0.948662947848862
AT3G26420	35.5092325891277	0.652894137120038	0.414374926606919	1.57561207302338	0.11511523207169	0.64200699239059
AT3G26430	432.27964279852	0.317780440128587	0.183477835697318	1.73198271562799	0.083276639930326	0.569496644364468
AT3G26440	10072.5099849878	0.318142516305953	0.13378253310796	2.37805720160208	0.0174041258413598	0.305128507258217
AT3G26460	4517.96686902056	0.198941783645133	0.387296428758073	0.513668004332163	0.607484125382253	0.93900825704269
AT3G26470	3416.01620800658	0.486738478955204	0.2852397209384	1.70641899856689	0.0879300958216765	0.58132818488889
AT3G26480	835.039993694331	0.0531900959610338	0.283563781091362	0.187577185479469	0.851208112115279	0.982833113432275
AT3G26490	318.52735380673	0.295007049244975	0.236538954869077	1.24718167207706	0.212330891604307	0.759450883668311
AT3G05025	282.48439298622	-0.128566698137609	0.527731700668698	-0.243621328744701	0.80752410797355	0.975727366512562
AT3G26500	7902.66320466815	0.24183352026704	0.240263982267583	1.00653255633509	0.314159458940258	0.83194101923761
AT3G26510	4480.88082320723	0.276078206783257	0.533916056361103	0.517081671348983	0.605099147706478	0.938640074840964
AT3G26520	78632.6762898482	-0.197371669987113	0.370011902003522	-0.533419787088994	0.593743023269767	0.934944922313658
AT3G26539	180.257943068783	-0.202608970344751	0.242799083429616	-0.834471726510796	0.404015213308846	0.874024210076264
AT3G26540	1060.76297971167	-0.0023057863473433	0.129063303232732	-0.0178655457406465	0.98574611514101	0.998659251985744
AT3G26550	621.91380268562	-0.149944895258316	0.310296946863183	-0.483230327510859	0.628932203880924	0.942811046442134
AT3G26560	7001.57065834158	-0.000149245846623586	0.117355364003578	-0.00127174286314715	0.998985296277702	0.999723501031486
AT3G26570	5342.38183417149	-0.280727888096732	0.377370614124239	-0.743905003700978	0.456933948027132	0.892878128893963
AT3G26580	24243.4956873772	-0.122992548176636	0.33780169026871	-0.364096899807694	0.715785651777078	0.96342331225082
AT3G26590	9668.16415473496	0.169813546370985	0.159972425812514	1.06151760535284	0.28845473635591	0.812682450582933
AT3G26600	3987.47125729733	0.488113494683617	0.332829349277176	1.4665578493714	0.142496373446737	0.675617133804677
AT3G26610	386.173225389759	0.110809688010887	0.301240770676364	0.367844258803648	0.712989365429919	0.963190068512256
AT3G26612	1065.48381448311	-0.0600069036831491	0.158180023345592	-0.379358293253288	0.704421817098491	0.960544662202505
AT3G26616	42.2224257716008	-0.226710009872758	0.373640099951687	-0.606760382255737	0.544009943559051	0.921635053122165
AT3G26618	4794.02993110945	0.0415870757837004	0.170777295441789	0.243516421056544	0.807605365752014	0.975727366512562
AT3G26620	55.9544112315468	0.0402013456550349	0.340039428055097	0.118225541917219	0.905888952354769	0.989434442765749
AT3G26630	2310.17797423285	0.154944221213852	0.268354835909675	0.577385612182537	0.563678991424249	0.927916453913018
AT3G26640	1218.68877577515	-0.0701748990418613	0.168166410975197	-0.417294384978053	0.676463095074145	0.95187183125344
AT3G26650	99159.5828307526	0.0406139572470353	0.425213408644114	0.095514290992238	0.923906339585677	0.991521906511183
AT3G26660	68.6954220149998	-0.312583201929971	0.411337613912043	-0.759918838827151	0.447303100041368	0.888513028568921
AT3G26670	9962.33391938152	0.367765169190833	0.246116725564013	1.49427133953633	0.13510471300482	0.668084821177306
AT3G26680	4533.91753280454	-0.118672015253367	0.228297151094713	-0.519813824589222	0.603193342848	0.9380941616695
AT3G26690	2312.13551262765	0.280254678003884	0.191563613694044	1.46298491973269	0.143471505418524	0.677494091746017
AT3G26700	934.946813861938	0.320029857101949	0.206253366516764	1.55163458665746	0.120749682542147	0.648303023734253
AT3G26710	5539.14970761913	0.00893805694817877	0.297760119051187	0.030017642982747	0.976052982445212	0.99788697120541
AT3G26720	12050.3244966511	-0.0583262452931766	0.221123641014269	-0.263772091602873	0.791955540847048	0.974362055156134
AT3G26730	18979.696287223	0.0936835621261232	0.111192147753546	0.842537571391914	0.399487118475629	0.87186817658004
AT3G26740	70730.0186440805	0.210824967577453	0.487981125413048	0.432035086191093	0.665715912701331	0.949372950713182
AT3G26742	11.7925061662871	-2.28963244003626	0.780861931538238	-2.93218602106247	0.00336585072637319	0.137122162300992
AT3G26744	3659.85055694555	0.0997638012987311	0.242409471503901	0.411550756163938	0.680668731717757	0.953392815824587
AT3G26750	255.860049198009	-0.27577967170898	0.191373735419385	-1.44105287543573	0.149569745378065	0.685377443881642
AT3G26760	966.692076517486	-0.28442106279155	0.227545139232535	-1.2499544650826	0.211316181629133	0.757682729929666
AT3G26770	1741.95853430598	-0.36420665411981	0.238352531316609	-1.52801672425298	0.126508385650825	0.655322511314679
AT3G26780	6792.85703789946	0.289565277892627	0.197571249931161	1.46562456831912	0.142750594293134	0.676064985858213
AT3G26782	1246.1272922515	-0.137810456245112	0.194742245963471	-0.707655678732195	0.479159107228423	0.900565388279039
AT3G26790	27.4197711192465	-0.655834853874937	0.607548892351994	-1.07947666785469	0.280375289503566	0.810186838588722
AT3G26810	5691.1380565157	-0.0277825829026265	0.177791328119868	-0.156265118194603	0.875824050176557	0.985130686382086
AT3G26820	152.34526862823	0.810427873575513	0.76806744974279	1.05515195813455	0.291355832092235	0.814802299137522
AT3G26830	33058.5584238109	0.402066374596371	1.54474640099951	0.260279858451989	0.79464790795161	0.974749424073794
AT3G26840	10025.3819065684	1.00600372299153	0.508089408854356	1.97997381063282	0.0477064715611831	0.470216746972351
AT3G26850	1410.90391611021	0.114896635078248	0.249935381794485	0.459705361655136	0.645727720512671	0.945346338267305
AT3G26855	149.565695844112	0.968803666935107	0.616495687440465	1.57146868448884	0.116073822843598	0.642752297089616
AT3G26890	10412.3468874612	-0.16862365096856	0.260772428701024	-0.646631439560227	0.517870505197963	0.914660758589093
AT3G26900	6692.96564251332	-0.0119270855587805	0.289184652709223	-0.0412438400414468	0.967101504088567	0.996107930806484
AT3G26910	7074.99480064008	0.0722083422065119	0.328078745400466	0.220094545040921	0.825797523080821	0.977893901268604
AT3G26920	2594.38220584786	-0.161562623441018	0.174024947736437	-0.928387714189728	0.35320648914995	0.849512474767728
AT3G26922	1122.26412621015	-0.353921570979003	0.208125433140628	-1.70052052571519	0.0890330589021399	0.584953506459278
AT3G26930	17.5528175379605	-0.0624399267034232	0.68856897018925	-0.0906807152321456	0.927746294504089	0.991901685284436
AT3G26934	11.806549540019	-1.24609460827592	0.716454233799439	-1.73925220829212	0.0819904097547257	0.566361136482912
AT3G26932	786.075255680767	-0.183383583472384	0.344152172888889	-0.53285609657211	0.594133198512028	0.934944922313658
AT3G26935	7242.65232447438	-0.177852418410814	0.125838661014285	-1.41333686306964	0.157556700058552	0.695861903399692
AT3G26940	133.368375383496	-0.642524482156567	0.306544053149359	-2.09602657613295	0.0360798334810055	0.416911286884887
AT3G26950	3541.66234826315	-0.0604547594841944	0.164392538894979	-0.367746370307082	0.713062361163187	0.963190068512256
AT3G26960	2805.64165251771	-0.219647145509728	0.215231615648625	-1.02051524748256	0.307484161675262	0.82588057610562
AT3G26980	10470.505154433	0.00249018443814422	0.238478449800393	0.0104419684052312	0.991668666026106	0.99898911492097
AT3G26990	2121.39599212603	-0.0336891070929245	0.183574036186117	-0.183517820890361	0.854391737172515	0.98303371062355
AT3G27000	2370.27246919757	-0.0131256355056519	0.149527516674911	-0.0877807362653421	0.930050948886531	0.992396927616423
AT3G27010	1126.3933713045	0.125587828772962	0.191942501076912	0.654299220174477	0.512919048203312	0.913540964966578
AT3G27020	6059.9082201512	-0.0366584849230076	0.337816512627161	-0.108515965184528	0.913586416911544	0.990886668498499
AT3G27025	78.1364624706572	0.226631981596398	0.340553537373597	0.665481214331879	0.505742755042785	0.908938103653412
AT3G27027	76.9226232454763	-0.00264746520981728	0.380210911618778	-0.00696314894947515	0.994444255854132	0.99898911492097
AT3G27030	834.391181947876	-0.178002189084167	0.221315563780872	-0.804291329734089	0.421228743804751	0.879942170395528
AT3G27040	515.298976575637	-0.239145449259099	0.193417240698234	-1.23642260842822	0.216301516606376	0.761792269887579
AT3G27050	1803.85503694595	-0.286580356374767	0.179738237785825	-1.59443176869384	0.110839361675289	0.633779470059301
AT3G27060	6005.54453537447	0.197829918321033	0.224457287162297	0.881369996145365	0.378117591787	0.861122413118964
AT3G27070	627.822780831952	0.131649182128851	0.496686033467783	0.265055131930522	0.790966990967727	0.973757709451531
AT3G27080	4141.16443278763	0.13730381965143	0.170378372002048	0.805875875194883	0.420314422838187	0.879310417231215
AT3G27090	23119.0716885613	-0.0584666131391614	0.236336902229062	-0.247386728808413	0.804608943934435	0.975723299494161
AT3G27100	2194.97312460687	-0.0125554959339988	0.181730266062824	-0.069088634524193	0.944919067747343	0.994374957768398
AT3G27110	6343.35932415924	-0.202290436908048	0.259223505167233	-0.780370733655286	0.435172689165729	0.884242309731642
AT3G27120	634.173112725028	-0.495088110595887	0.182566864288444	-2.71181800994117	0.00669153201344933	0.196104567469322
AT3G27140	7.63116761498952	-2.73032255070967	0.927417990529144	-2.94400429859234	0.00323995499497693	0.134253735849652
AT3G27150	1416.88779720029	-0.413453452766192	0.384754427789144	-1.07459049956087	0.28255810717625	0.810305860186346
AT3G27160	10733.3391539962	-0.160433431195899	0.291947947867512	-0.549527518065324	0.582643485227667	0.932611426752457
AT3G27170	1761.49276888753	0.0944425143417039	0.267035397605914	0.353670394218974	0.723585912376301	0.964449550430522
AT3G27180	2201.53246995434	0.0530216122463828	0.155099482895627	0.341855506262799	0.732459635282365	0.965524720115013
AT3G05175	5.94118529165645	0.649914305858386	0.89245100792454	0.728235275760189	0.466469575351973	NA
AT3G27190	12475.1325608269	0.258728169775795	0.205529405681424	1.25883772649463	0.208088950557602	0.754876185929461
AT3G27200	635.459722778459	0.193646498487499	0.318983311745206	0.607074073649902	0.543801755028622	0.921619503075501
AT3G27210	11884.8568728878	0.0122206690699777	0.198662196406811	0.0615148190798857	0.950949212837615	0.994519753683317
AT3G27220	2368.95288869475	-0.352629379585599	0.422163482272813	-0.835291052857388	0.403553853771947	0.873744693254984
AT3G27230	5704.89927009969	0.306146135612073	0.280135457210957	1.09285036125052	0.274459505730417	0.808050121136698
AT3G27240	13429.7256429327	0.324197810198281	0.212193151190056	1.52784295053852	0.126551535452281	0.655322511314679
AT3G27260	26947.7483529457	-0.287309179991974	0.144180006591051	-1.99271165805181	0.0462930300692626	0.464030368801011
AT3G27270	692.779944562031	0.594070295501517	0.3580761899028	1.65906115026184	0.0971034707302895	0.601951193429089
AT3G27280	5579.72509791221	-0.0440952520797743	0.337513043475027	-0.130647549575479	0.896054125947434	0.987827053696635
AT3G27290	221.19674088463	-0.342669301366483	0.336103028028094	-1.01953648967971	0.307948338924627	0.826262982510875
AT3G27300	17083.0259591133	0.0714574671898693	0.125717967526111	0.568395024164131	0.569766768365801	0.929301104671579
AT3G27310	4212.89854219678	0.0288975254448585	0.138067777265157	0.209299562991886	0.834214392904756	0.978928144662584
AT3G27320	2154.58550925136	0.168686453977085	0.129688476556067	1.30070503144633	0.193359439401483	0.737741953623895
AT3G27325	6303.31480377366	0.0339629821965725	0.191482520470103	0.177368577106626	0.859218887799753	0.984013308722025
AT3G27330	788.546918819297	-0.389112671834921	0.338702888221769	-1.14883186818338	0.25062531588251	0.788798243370786
AT3G27340	3663.03584579185	-0.0714789447710086	0.147369854238213	-0.485030979643015	0.627654370217094	0.942580518271043
AT3G27350	2527.55011850002	-0.406689699258991	0.16437349462109	-2.47418052525124	0.0133542198448548	0.274295006140464
AT3G27360	894.662524566859	-0.497579437181133	0.172647319211804	-2.88205712925494	0.00395088093710271	0.149500172636161
AT3G27380	12159.0124601099	0.201648858550848	0.312680854296316	0.644903120162749	0.518989969618215	0.914660758589093
AT3G27390	11850.8070990556	0.0562673182952007	0.170434809872295	0.330139824941637	0.741294312641415	0.966086870013079
AT3G27400	143.244498306345	0.0969189726477388	0.274301804775756	0.353329693645184	0.723841286982583	0.964449550430522
AT3G27410	12.1625565218375	-0.37117389563341	0.941591593072063	-0.39419839595467	0.693434569859996	0.957504923702045
AT3G27420	1588.136446885	-0.0647856723258654	0.176065297178943	-0.367963893872969	0.712900156783982	0.963190068512256
AT3G27430	11945.6073922329	0.109243126372442	0.181415656692679	0.602170332836828	0.547060761392144	0.92213110205718
AT3G27440	461.14738289183	-0.537282226680869	0.222933853539476	-2.41005221123013	0.0159502377429673	0.295808587928737
AT3G27460	2744.98260060022	0.15612288159691	0.272381854033768	0.573176514091701	0.566525184667203	0.928792416522971
AT3G27470	3756.61541152564	0.0471067875449837	0.128665817950482	0.366117344103878	0.714277515959073	0.963202549097134
AT3G27473	328.785316193364	-0.0960385128545556	0.438791085684206	-0.218870701770987	0.826750769730783	0.978164615410281
AT3G27490	410.070212002827	-0.130491040728784	0.329217269766048	-0.396367544210288	0.69183390552845	0.956797987495792
AT3G27495	6.59582798399191	-0.155628278622151	0.891129329974535	-0.174641629881712	0.861361235319744	NA
AT3G27500	363.604698383424	0.108898316169483	0.324959292772395	0.335113716060912	0.737539306572147	0.966086870013079
AT3G27510	223.197489608628	0.19144137214656	0.303290297263567	0.631214957662139	0.527899983134853	0.917239142821454
AT3G27520	515.808944670333	-0.03356385140472	0.213775757965004	-0.157004946324244	0.875240949848741	0.984905418149391
AT3G27530	11834.861171638	-0.0160032217044627	0.0933548436863061	-0.171423582028986	0.863890713443358	0.984522612579184
AT3G27540	2379.87767558902	-0.0788772914955832	0.241804789744293	-0.326202353472797	0.744271260887096	0.966086870013079
AT3G27550	1191.17309529558	0.131208662529956	0.185983654509902	0.705484914121691	0.480508516901617	0.900969067648522
AT3G27560	5401.80572881752	0.279861920418381	0.120100059576108	2.33023964689236	0.0197934886037577	0.323574495084683
AT3G27570	8228.48969662519	0.0345295220853944	0.237134647178705	0.145611459549278	0.884228121000282	0.986166320199171
AT3G27580	2127.86880081932	-0.0246970310703579	0.212970399256311	-0.115964618353534	0.907680583026046	0.989528545784048
AT3G27590	23.3408993639524	-0.287161936166213	0.769798908113784	-0.373035000620926	0.709122394333699	0.962176419400664
AT3G27600	270.295327986838	-0.219082421812068	0.273248090537872	-0.801771098860445	0.422685379563045	0.880258578466522
AT3G27610	3370.29702764573	0.28611283682809	0.19442144489584	1.47161151374723	0.141125814594242	0.67425264965092
AT3G27620	101.070213481159	-0.153857888103671	0.368128460624574	-0.417946191507804	0.675986459089544	0.95187183125344
AT3G27630	205.194588031221	0.459160530113675	0.504608775535441	0.90993369987761	0.362857475937297	0.853444763559651
AT3G27640	430.803998174046	-0.424517994285017	0.336917243157293	-1.26000673134686	0.20766693397117	0.754302354321314
AT3G27650	402.853062648889	0.167904289953359	0.273234154124998	0.614506961953765	0.538880373968419	0.919735400807999
AT3G27660	143.903083487852	0.21129609831664	0.379355731876399	0.556986702880461	0.577536514286465	0.931448274247409
AT3G27670	6004.12588581523	0.0850558569563536	0.211820315261247	0.401547211614006	0.688017286120155	0.95554358719429
AT3G27680	16.1792584065695	-0.00614646324275876	0.755968150319721	-0.00813058491969436	0.993512803296573	0.99898911492097
AT3G27690	3203.40879736166	-0.908728045133217	0.553214145568527	-1.64263342217928	0.100458801346447	0.611923479862631
AT3G27700	5340.96630270998	0.125004912206861	0.198487548392863	0.629787174152815	0.528833838271657	0.917369974217821
AT3G27710	104.544595313743	-0.144264591694366	0.307520089435056	-0.46912249524704	0.638982080626226	0.943963831273249
AT3G27720	69.51627827322	-1.05710481964013	0.367770216396493	-2.87436223084597	0.00404844351346155	0.15112409930926
AT3G27730	209.585887030607	-0.41505740058507	0.236724342349464	-1.75333637624956	0.0795442850088554	0.559345239141083
AT3G27740	8570.4741680939	0.208089107495126	0.172594992720752	1.20564973650077	0.227952573182343	0.772139800252875
AT3G27750	292.915658642004	0.0442406998068496	0.297174688550906	0.148871022705795	0.881655406909684	0.986128027611088
AT3G27770	10446.1236381022	0.0466189103925021	0.164827950200305	0.282833769004888	0.777304266853679	0.972720222804247
AT3G27810	134.487040278071	-0.887188676639505	0.348369940423197	-2.5466855020894	0.0108751393974957	0.252097488141406
AT3G27820	17470.910582877	0.0332350738424439	0.257401190404469	0.129117793861869	0.897264442399002	0.987871158082277
AT3G27830	12370.0634858794	0.0369934281646206	0.339511552899465	0.108960734468953	0.913233634203094	0.990886668498499
AT3G27850	13902.9107798477	0.130898368736004	0.360849517080451	0.362750572025347	0.71679121811263	0.963662439160592
AT3G27860	250.453274905625	-0.429789566228784	0.326249107575748	-1.31736625863105	0.187715885252473	0.733158651711358
AT3G27865	13.9349541985151	0.418976462289804	0.682014373601592	0.614322041450926	0.539002540127142	0.91977225492717
AT3G05335	18.9061985249545	-0.51274607826078	0.472327019477873	-1.08557430999308	0.277667370733586	0.809317978743307
AT3G05355	140.519784666351	0.439680143366424	0.253593426532231	1.73379944968937	0.0829536733449816	0.569460636781768
AT3G27870	1316.88507378702	0.268235828275884	0.258894465933204	1.0360817382056	0.300164011050138	0.821439379118163
AT3G27880	7634.09971964508	-0.686677273885569	0.146440164635339	-4.68913208063863	2.7436625998111e-06	0.00144075882358652
AT3G27884	1787.24304382317	-0.369989322212744	0.347107986829716	-1.06591993342479	0.286459837297797	0.811797563697153
AT3G27890	9381.9726796442	0.420309869000248	0.248357371924659	1.69235914256554	0.0905775175542692	0.587954113064808
AT3G27900	95.3799755291484	0.222573796237574	0.436117977274342	0.510352262084264	0.609804694872591	0.939464630268329
AT3G27906	1516.44206140312	0.061704470570566	0.216262773883112	0.28532173828454	0.775397659987025	0.972520568945215
AT3G27920	10.283848661499	-0.966362376495515	0.896474915341269	-1.07795807775351	0.281052465155952	0.810305860186346
AT3G05375	21.7666920850015	-0.511894022319902	0.579774840713609	-0.882918654576049	0.377280223797883	0.861122413118964
AT3G27925	8053.03101009701	0.0391079534951523	0.256625622933784	0.15239301924751	0.878876962607535	0.985397353355711
AT3G27930	2615.9559022297	0.155395626470181	0.170337030372237	0.912283289961057	0.361619608433811	0.852559478157448
AT3G27940	304.348292035385	0.0322060550824925	0.294091331589385	0.10951038545896	0.912797684906523	0.990886668498499
AT3G27950	558.945562218912	0.320627354852765	0.555001628658681	0.577705250392963	0.563463133799496	0.92787481486147
AT3G27960	2204.20800536998	0.432528435257393	0.275561954629824	1.56962319358792	0.116502799358757	0.642752297089616
AT3G27970	27.6531511718635	-0.39230669609584	0.577373884792678	-0.679467337246659	0.496841796480594	0.906400782827763
AT3G27990	2905.00650437347	-0.120790503272006	0.29355629580622	-0.411473046218506	0.680725701493197	0.953392815824587
AT3G28007	211.936200827003	1.50228808759797	0.785284941148156	1.91304838394264	0.0557418586699872	0.49666465479379
AT3G28030	4779.0658403164	-0.042480231815181	0.174409225548561	-0.243566426498197	0.807566633049582	0.975727366512562
AT3G28040	2938.7768528173	0.393720425375108	0.327396605805184	1.20257943544287	0.229139109585136	0.772845575885764
AT3G28050	11904.3591675709	0.254008251433706	0.23099809607731	1.09961188315897	0.271501262188884	0.806215696956052
AT3G28060	83.0487689084818	0.456776000616422	0.34852318368578	1.31060435000571	0.189991468820195	0.734255104267414
AT3G28070	1469.48137163198	0.379015986218544	0.382233973320368	0.991581106530458	0.321401909509622	0.835047333240106
AT3G28080	1676.00635448777	0.330553855599994	0.267191673825904	1.23714130334531	0.216034628149224	0.761665814127661
AT3G28100	2619.55415185756	0.488425807286652	0.34309788341662	1.42357569339349	0.154569336193146	0.69332900122577
AT3G28130	1402.86546522326	0.0484508975145728	0.264475225298466	0.183196355953171	0.854643953512174	0.983066937906401
AT3G28140	416.071422541459	0.101860194465979	0.281727498127787	0.361555741427046	0.71768404333026	0.963662439160592
AT3G28150	188.505713574782	-0.0952243714127698	0.255782089319819	-0.372287096668857	0.709679104669995	0.962351351132221
AT3G05385	5.31301585534382	-1.16187006313531	1.47523492896416	-0.787583075972262	0.430940617250695	NA
AT3G28155	81.0205600664757	0.442171245130938	0.519362173277496	0.851373603781279	0.394561849954022	0.869934494668934
AT3G05445	11.3643636310174	-0.643060714916157	1.34381102746726	-0.478535078051981	0.632269413780343	0.943379564749355
AT3G28170	48.6288343222445	0.401422144355523	0.368078199522283	1.09058929563478	0.275453641800626	0.808199082411475
AT3G28180	19376.3994417963	0.365442847802608	0.216431050418568	1.68849546816807	0.0913161581703197	0.588512973637238
AT3G28193	7.74947772550611	-1.1157174435641	1.27588174004142	-0.874467757119781	0.381863571808507	0.862434382845402
AT3G28200	3076.00560725931	-0.0736832061915474	0.195849354257082	-0.37622389142436	0.706750455205856	0.961071478275283
AT3G28210	18811.1785009556	-0.480406626550161	0.349436234355412	-1.37480484082122	0.169191956953824	0.712834478389929
AT3G28216	31.2094864701082	0.364722476508462	0.726358532490287	0.50212458475297	0.615579887631513	0.940266583904841
AT3G28220	482.489217690364	-2.1328318793347	0.680026139569604	-3.13639690480809	0.00171037558917527	0.0924572989182119
AT3G28223	5.34429862137696	-0.927639065629086	1.27415944144968	-0.72804002030834	0.466589088350542	NA
AT3G28230	12.3344472085621	0.0954341148571431	0.888261325442629	0.107439232266008	0.914440531769282	0.990886668498499
AT3G28270	24.6270346611763	-2.17595704366843	1.10465519611558	-1.96980655259668	0.0488605453236781	0.474785004427327
AT3G28310	35.4741679652213	-1.23232823222759	0.52581139939648	-2.34366967631747	0.0190950745617678	0.317605277019293
